10.97.8.89 | SUCCESS | rc=0 >>
    id     | sid  |  hid   | day | score | maxscore | lsn | fightn | winn | losen |         name          
 4387530 | 7530 | 620139 |   7 |  5560 |     5560 |   0 |      0 |    4 |    13 | 兄弟齐心
   28698 | 8698 | 620139 |   7 |  5484 |     5876 |   0 |     41 |    4 |    65 | 兄弟齐心
   38699 | 8699 | 620139 |   7 |  5420 |     5420 |   0 |      0 |    2 |    28 | [s8550]Alliance
  468399 | 8399 | 620139 |   7 |  5420 |     5420 |   0 |     10 |    5 |    69 | 兄弟齐心
 4427530 | 7530 | 620139 |   7 |  5415 |     5415 |   2 |      0 |    3 |     7 | 兄弟齐心
  147847 | 7530 | 620139 |   7 |  5371 |     5395 |   0 |      0 |    3 |     4 | [s7696]KOLXOZ
   38658 | 8658 | 620139 |   7 |  5333 |     5387 |   0 |      0 |    2 |     9 | 兄弟齐心
 4167530 | 7530 | 620139 |   7 |  5323 |     5416 |   0 |      0 |    3 |    35 | 兄弟齐心
  228345 | 8303 | 620139 |   7 |  5320 |     5320 |   0 |      0 |    2 |     4 | 兄弟齐心
   88656 | 8656 | 620139 |   7 |  5306 |     5408 |   0 |      0 |    1 |    28 | 兄弟齐心
   78700 | 8700 | 620139 |   7 |  5275 |     5275 |   0 |      0 |    1 |    10 | 兄弟齐心
  117993 | 7530 | 620139 |   7 |  5225 |     5225 |   2 |      0 |    2 |     0 | 兄弟齐心
   58585 | 8585 | 620139 |   7 |  5222 |     5222 |   1 |      0 |    2 |     5 | 兄弟齐心
   48657 | 8657 | 620139 |   7 |  5140 |     5154 |   0 |      0 |    1 |     4 | 兄弟齐心
  828303 | 8303 | 620139 |   7 |  5130 |     5160 |   0 |      0 |    1 |     8 | 兄弟齐心
   48621 | 8621 | 620139 |   7 |  5127 |     5127 |   1 |      1 |    1 |     0 | 兄弟齐心
  228602 | 8602 | 620139 |   7 |  5110 |     5260 |   0 |     11 |    1 |    69 | 兄弟齐心
   38698 | 8698 | 620139 |   7 |  5104 |     5196 |   0 |      0 |    0 |    32 | 兄弟齐心
 4247530 | 7530 | 620139 |   7 |  5076 |     5076 |   0 |      0 |    0 |     7 | 兄弟齐心
   68684 | 8684 | 620139 |   7 |  5030 |     5050 |   0 |      0 |    0 |     8 | 兄弟齐心
 4407530 | 7530 | 620139 |   7 |  4990 |     5030 |   0 |      0 |    0 |    25 | 兄弟齐心
 4467530 | 7530 | 620139 |   7 |  4990 |     5000 |   0 |      0 |    1 |    35 | 兄弟齐心
  128603 | 8603 | 620139 |   7 |  4987 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
   38601 | 8601 | 620139 |   7 |  4981 |     5000 |   0 |      0 |    0 |     1 | [s8459]SwordUnited
  218345 | 8303 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
   68228 | 8159 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
  218210 | 8159 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | [s8063]ICEHEART
 3407825 | 7530 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     4 | 兄弟齐心
  678303 | 8303 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
   58192 | 8159 | 620139 |   7 |  4975 |     5000 |   0 |      0 |    0 |     1 | [s8044]TraggerFamily
  438171 | 8159 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
  648399 | 8399 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
  248345 | 8303 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
   58193 | 8159 | 620139 |   7 |  4950 |     5000 |   0 |      1 |    0 |     2 | 兄弟齐心
  188584 | 8584 | 620139 |   7 |  4942 |     5000 |   0 |      0 |    0 |     2 | 兄弟齐心
 4487530 | 7530 | 620139 |   7 |  4790 |     5000 |   0 |      5 |    0 |    32 | 兄弟齐心
(98 rows)
10.48.8.4 | SUCCESS | rc=0 >>
    id     | sid  |  hid   | day | score | maxscore | lsn | fightn | winn | losen |         name          
-----------+------+--------+-----+-------+----------+-----+--------+------+-------+-----------------------
    184233 |  995 | 620139 |   7 | 42532 |    42532 |  26 |     53 |  251 |    10 | 兄弟齐心
    281429 |  543 | 620139 |   7 | 36039 |    36039 |   3 |     22 |  202 |    10 | [s1436]BlaCkLoTuS
    380324 |  171 | 620139 |   7 | 28481 |    28481 |  30 |     24 |  151 |     7 | [s326]Akatsuki
    173410 |  168 | 620139 |   7 | 25128 |    25128 |  10 |     44 |  130 |    19 | [s3116]Oblivion
     58050 | 4760 | 620139 |   7 | 22334 |    22334 |   2 |     20 |  119 |    43 | [s7906]SNOWING
    332941 |  664 | 620139 |   7 | 21126 |    21126 |  12 |     34 |  108 |    25 | [s2995]AHyHax
    231155 |  543 | 620139 |   7 | 20997 |    21029 |   0 |     41 |  114 |    67 | [s1128]Honor
 378090171 |  171 | 620139 |   7 | 20590 |    20598 |   0 |     16 |  112 |    63 | [s389]ToBeContinued
     16933 | 5243 | 620139 |   7 | 20414 |    20414 |   0 |     17 |  102 |    30 | [s6752]BloodyRiders
    280455 |  171 | 620139 |   7 | 19596 |    19596 |   4 |     50 |  105 |    68 | [s408]Royals
    128246 |  664 | 620139 |   7 | 18643 |    18643 |   2 |     53 |  106 |   107 | [s8100]TENEBRIS
     70887 |  625 | 620139 |   7 | 17820 |    17844 |   0 |     41 |   96 |    79 | [s891]NoPantiesPls
     95349 | 4276 | 620139 |   7 | 16743 |    16743 |   0 |     30 |   82 |    87 | [s5214]Comanche
    243320 |  168 | 620139 |   7 | 15839 |    15875 |   0 |     18 |   74 |    28 | [s3271]Legacy
    407780 |  625 | 620139 |   7 | 15409 |    15409 |   1 |     10 |   60 |     7 | [s7627]Guardians
     15868 | 4276 | 620139 |   7 | 15268 |    15268 |   0 |     25 |   72 |    52 | [s5237]NeverBackDown
     14496 | 4276 | 620139 |   7 | 15068 |    15084 |   0 |     37 |   68 |    36 | [s4355]Wolves
     11883 |  543 | 620139 |   7 | 14742 |    14786 |   0 |     18 |   66 |    65 | [s1839]KingsNQueen
     14810 | 4760 | 620139 |   7 | 14475 |    14475 |   0 |     20 |   60 |    15 | [s4708]KillerzStyle
    614886 | 4276 | 620139 |   7 | 14383 |    14383 |   2 |     52 |   56 |     3 | [s4750]GoldenState
    705399 | 5243 | 620139 |   7 | 14018 |    14018 |   0 |     25 |   59 |    20 | [s5271]vurodunu
    214108 |  995 | 620139 |   7 | 13985 |    13985 |   1 |     35 |   55 |    16 | 兄弟齐心
    701441 |  543 | 620139 |   7 | 13957 |    13973 |   0 |     22 |   61 |    35 | [s1302]KissMyass
     86046 | 5243 | 620139 |   7 | 13875 |    13875 |   1 |     44 |   61 |    19 | [s5905]Family
     10886 |  171 | 620139 |   7 | 13502 |    13518 |   0 |     52 |   59 |    22 | [s461]Furious
    564817 | 4760 | 620139 |   7 | 12699 |    12699 |   2 |     13 |   50 |    17 | [s4718]Sparta
  81842322 |  543 | 620139 |   7 | 12458 |    12466 |   0 |     14 |   50 |    24 | [s2264]AsorBro
    324493 | 4276 | 620139 |   7 | 12409 |    12409 |   5 |     46 |   52 |    20 | [s4350]VictoryStyle
    612724 |  543 | 620139 |   7 | 12319 |    12319 |   1 |     21 |   46 |    81 | [s2687]Friends
   2636822 | 5243 | 620139 |   7 | 12028 |    12028 |   4 |     10 |   49 |    20 | 兄弟齐心
    130383 |  171 | 620139 |   7 | 11874 |    11882 |   0 |     28 |   46 |    26 | [s364]WeAreHeaven
     46226 | 5243 | 620139 |   7 | 11830 |    11830 |   0 |     10 |   46 |    24 | 兄弟齐心
   3674992 | 4760 | 620139 |   7 | 11824 |    11832 |   0 |      8 |   47 |    31 | [s4970]R4bbitsKill3rS
     17632 |  625 | 620139 |   7 | 11776 |    11810 |   0 |     23 |   47 |    41 | [s7475]Rivergaard
    110883 |  625 | 620139 |   7 | 11599 |    11599 |   3 |     20 |   45 |    32 | [s801]Spartak
   3395272 | 5243 | 620139 |   7 | 11568 |    11568 |   1 |     10 |   41 |    28 | [s5465]TheGermanAngel
     37803 |  625 | 620139 |   7 | 11459 |    11495 |   0 |      0 |   41 |     6 | [s7647]升V仨NG仨尺
  90003453 |  168 | 620139 |   7 | 11423 |    11423 |   0 |     15 |   41 |    38 | [s3541]ELefant
    123777 |  995 | 620139 |   7 | 11411 |    11411 |   1 |     12 |   41 |    62 | [s3686]Nephalems
    526365 | 6236 | 620139 |   7 | 11404 |    11404 |   1 |     33 |   44 |    33 | [s6222]4falosa
     52778 |  664 | 620139 |   7 | 11320 |    11320 |   0 |     20 |   41 |    64 | [s2760]BOZKURTLAR
     16248 | 5243 | 620139 |   7 | 11214 |    11214 |   0 |      7 |   42 |    25 | [s6150]tHeOtHeRsAnDi
    693929 |  995 | 620139 |   7 | 11136 |    11144 |   0 |     31 |   41 |    29 | [s3875]EMERALD
     36236 | 6236 | 620139 |   7 | 11131 |    11131 |   0 |     10 |   39 |    29 | [s6096]SuicideSquad
    462593 |  543 | 620139 |   7 | 10910 |    10926 |   0 |     13 |   40 |    30 | [s2536]Darkness
    601497 |  543 | 620139 |   7 | 10889 |    10889 |   1 |     11 |   40 |    22 | [s1441]Goodfellas
     96875 | 6236 | 620139 |   7 | 10835 |    10835 |   0 |      0 |   41 |    24 | 兄弟齐心
    776358 | 6236 | 620139 |   7 | 10793 |    10820 |   0 |     28 |   39 |    29 | [s6228]WildHunt
    863706 |  995 | 620139 |   7 | 10773 |    10773 |   0 |     10 |   40 |    34 | [s3672]BountyHunterS
 207323322 |  168 | 620139 |   7 | 10764 |    10780 |   0 |     14 |   37 |    40 | 兄弟齐心
    351493 |  543 | 620139 |   7 | 10706 |    10732 |   0 |     23 |   36 |    42 | [s1343]BlackHoop
    654059 |  995 | 620139 |   7 | 10696 |    10749 |   0 |     43 |   36 |    48 | [s3956]RO
     17073 | 5243 | 620139 |   7 | 10655 |    10753 |   0 |     50 |   41 |    40 | [s6917]EternaL
  95454222 |  995 | 620139 |   7 | 10606 |    10614 |   0 |     49 |   37 |    11 | [s4366]Infinite
    218095 |  168 | 620139 |   7 | 10545 |    10545 |   1 |     33 |   39 |    46 | [s7969]AUF
     36536 | 6236 | 620139 |   7 | 10538 |    10538 |   2 |     10 |   38 |    31 | [s6536]Deadpool
    340738 |  625 | 620139 |   7 | 10509 |    10509 |   4 |      0 |   39 |    13 | [s720]Energy
     46653 | 6236 | 620139 |   7 | 10504 |    10504 |   3 |      4 |   41 |    22 | 兄弟齐心
     47486 |  171 | 620139 |   7 | 10494 |    10503 |   0 |     27 |   38 |    24 | [s7323]ZeroTolerans
 489700543 |  543 | 620139 |   7 | 10489 |    10489 |   7 |     14 |   37 |    35 | [s1174]Yharnam
 219264629 |  995 | 620139 |   7 | 10485 |    10509 |   0 |     47 |   39 |    35 | [s4574]DDSS
    153410 |  168 | 620139 |   7 | 10479 |    10479 |   8 |     33 |   39 |    33 | [s3369]Gladiators
   1034057 |  168 | 620139 |   7 | 10466 |    10466 |   0 |     30 |   34 |    20 | 兄弟齐心
   1922726 |  543 | 620139 |   7 | 10463 |    10463 |   3 |     19 |   33 |    16 | [s2832]phalanX
 218123097 |  168 | 620139 |   7 | 10447 |    10447 |   5 |     12 |   37 |    19 | [s3440]Boom
    845768 | 4276 | 620139 |   7 | 10441 |    10441 |   2 |     12 |   34 |    43 | [s5565]DestinY
     33706 |  995 | 620139 |   7 | 10430 |    10430 |   2 |     20 |   35 |    15 | [s3672]TURKIYE
     66800 | 5243 | 620139 |   7 | 10428 |    10428 |   0 |     10 |   39 |    28 | [s6746]乇尺尺口尺
 247391610 |  543 | 620139 |   7 | 10413 |    10413 |   1 |      0 |   36 |    18 | [s1668]angareTeam
     43859 |  995 | 620139 |   7 | 10352 |    10352 |   3 |      0 |   34 |     7 | 兄弟齐心
    873349 |  168 | 620139 |   7 | 10077 |    10077 |   3 |     19 |   33 |    33 | 兄弟齐心
    217094 | 5243 | 620139 |   7 | 10045 |    10061 |   0 |      6 |   34 |    13 | [s6648]SPARTAN
    297459 |  171 | 620139 |   7 |  9954 |    10008 |   0 |     38 |   27 |   112 | 兄弟齐心
     76664 | 6236 | 620139 |   7 |  9779 |     9779 |   0 |     25 |   28 |    21 | [s6498]Bro
 153840391 |  171 | 620139 |   7 |  9588 |     9588 |   1 |     14 |   28 |    79 | [s389]Flamestrike
    533318 |  168 | 620139 |   7 |  9546 |     9564 |   0 |     22 |   29 |    42 | [s3251]poupinouz
     65464 | 5243 | 620139 |   7 |  9383 |     9405 |   0 |     17 |   24 |    83 | 兄弟齐心
    180206 |  171 | 620139 |   7 |  9280 |     9296 |   0 |     18 |   28 |    22 | [s207]NuckingFuts
 204554276 | 4276 | 620139 |   7 |  9266 |     9274 |   0 |     14 |   29 |    14 | 兄弟齐心
   2378012 | 4760 | 620139 |   7 |  9125 |     9125 |   0 |     10 |   24 |    46 | 兄弟齐心
 389380625 |  625 | 620139 |   7 |  9100 |     9118 |   0 |     12 |   26 |    79 | [s771]BRIGADA
    494934 |  995 | 620139 |   7 |  9022 |     9022 |   8 |     28 |   24 |     2 | [s4778]LeGeNDaRy
 637550664 |  664 | 620139 |   7 |  8936 |     8954 |   0 |      0 |   27 |     6 | 兄弟齐心
     95497 | 4276 | 620139 |   7 |  8923 |     8938 |   0 |     11 |   28 |    18 | [s5373]FriendsFirst
    475596 | 4276 | 620139 |   7 |  8856 |     8856 |   4 |     30 |   25 |    46 | 兄弟齐心
     15697 | 4276 | 620139 |   7 |  8806 |     8806 |   0 |     10 |   20 |    53 | [s5529]TvoiKiloSopleY
    884769 |  995 | 620139 |   7 |  8746 |     8778 |   0 |     32 |   27 |    42 | 兄弟齐心
    435529 | 5243 | 620139 |   7 |  8736 |     8736 |   0 |     10 |   26 |    40 | [s5388]RIP
     46238 | 5243 | 620139 |   7 |  8732 |     8768 |   0 |     35 |   23 |    14 | [s6102]CutiePie
     37099 | 5243 | 620139 |   7 |  8679 |     8679 |   0 |     25 |   25 |    17 | [s6935]Forever
   1403391 |  168 | 620139 |   7 |  8530 |     8560 |   0 |     12 |   24 |    51 | [s3327]TwinS
 208664054 |  995 | 620139 |   7 |  8495 |     8495 |   0 |     15 |   25 |    36 | 兄弟齐心
    686314 | 6236 | 620139 |   7 |  8351 |     8359 |   0 |      0 |   22 |    31 | [s6168]OnePiece
 206793322 |  168 | 620139 |   7 |  8187 |     8203 |   0 |     19 |   24 |    13 | 兄弟齐心
    464057 |  168 | 620139 |   7 |  8174 |     8183 |   0 |      5 |   21 |    23 | [s3909]goldensouls
   2207251 |  171 | 620139 |   7 |  8078 |     8176 |   0 |      0 |   27 |    32 | [s7143]SoldiersOfGod
   2133469 |  995 | 620139 |   7 |  8037 |     8045 |   0 |      0 |   20 |    11 | [s3431]Kinder
    300636 |  625 | 620139 |   7 |  7986 |     7996 |   0 |      5 |   20 |    50 | 兄弟齐心
 491910543 |  543 | 620139 |   7 |  7966 |     7966 |   1 |      0 |   17 |    41 | 兄弟齐心
 377240234 |  171 | 620139 |   7 |  7952 |     7952 |   0 |      0 |   22 |     9 | [s457]MakeLovenotWar
  54974046 |  995 | 620139 |   7 |  7925 |     7985 |   0 |     33 |   22 |    42 | 兄弟齐心
   1010550 |  171 | 620139 |   7 |  7919 |     7953 |   0 |      0 |   23 |    21 | [s540]Noobless
 391110625 |  625 | 620139 |   7 |  7911 |     7911 |   6 |      0 |   19 |     9 | 兄弟齐心
   2956822 | 5243 | 620139 |   7 |  7900 |     7900 |   0 |      0 |   18 |    32 | 兄弟齐心
    620872 |  625 | 620139 |   7 |  7878 |     7878 |   4 |     15 |   19 |    25 | [s829]Legion
   1804120 |  995 | 620139 |   7 |  7870 |     7870 |   1 |     35 |   23 |    32 | [s4104]20
    366935 | 5243 | 620139 |   7 |  7869 |     7891 |   0 |     27 |   18 |    38 | [s6645]Razvratniki
   1886655 | 6236 | 620139 |   7 |  7867 |     7875 |   0 |      0 |   19 |    42 | 兄弟齐心
    248119 |  168 | 620139 |   7 |  7862 |     7862 |   1 |      0 |   21 |    25 | [s7968]ThunderLegion
    281440 |  543 | 620139 |   7 |  7848 |     7870 |   0 |      0 |   20 |     9 | [s1402]LEADER
 170082347 |  543 | 620139 |   7 |  7841 |     7841 |  18 |      0 |   18 |     0 | [s2405]Shrooms
 216190811 |  625 | 620139 |   7 |  7820 |     7820 |   1 |      0 |   20 |    34 | 兄弟齐心
    137629 |  625 | 620139 |   7 |  7804 |     7888 |   0 |     14 |   20 |    86 | 兄弟齐心
    118139 |  168 | 620139 |   7 |  7783 |     7783 |   1 |     18 |   16 |    66 | 兄弟齐心
 260930995 |  995 | 620139 |   7 |  7780 |     7780 |   0 |     10 |   18 |    54 | 兄弟齐心
    158050 | 4760 | 620139 |   7 |  7564 |     7606 |   0 |     27 |   17 |    36 | [s7895]vSPARTAKz
    194276 | 4276 | 620139 |   7 |  7562 |     7570 |   0 |      0 |   18 |     8 | 兄弟齐心
     11255 |  543 | 620139 |   7 |  7358 |     7438 |   0 |     36 |   14 |    35 | [s1245]Indigo
   2727251 |  171 | 620139 |   7 |  7282 |     7320 |   0 |     12 |   15 |    67 | 兄弟齐心
  82442322 |  543 | 620139 |   7 |  7278 |     7312 |   0 |     17 |   13 |   105 | [s2300]Zwiadowcy
    292678 |  543 | 620139 |   7 |  7081 |     7095 |   0 |     11 |   12 |    40 | 兄弟齐心
     33944 |  995 | 620139 |   7 |  7077 |     7093 |   0 |     41 |   13 |    43 | [s3885]CENTURION
     18136 |  168 | 620139 |   7 |  7021 |     7045 |   0 |     17 |   12 |    45 | 兄弟齐心
     73571 |  168 | 620139 |   7 |  6868 |     6868 |   5 |      0 |   13 |     1 | 兄弟齐心
    314060 |  995 | 620139 |   7 |  6861 |     6869 |   0 |      0 |   12 |     6 | [s4037]JIoXeRBce
    245130 | 4760 | 620139 |   7 |  6741 |     6759 |   0 |      0 |   11 |     7 | 兄弟齐心
  88854054 |  995 | 620139 |   7 |  6594 |     6594 |   0 |      0 |   10 |    32 | 兄弟齐心
    650846 |  625 | 620139 |   7 |  6512 |     6512 |   1 |      0 |    9 |    12 | [s744]CCCP
    362942 |  995 | 620139 |   7 |  6399 |     6420 |   0 |      0 |    9 |     2 | [s2910]Ulfhednir
    192838 |  664 | 620139 |   7 |  6395 |     6455 |   0 |      0 |   12 |    27 | [s2803]MortalPillow
   2087624 |  625 | 620139 |   7 |  6372 |     6488 |   0 |      6 |   11 |    45 | 兄弟齐心
 129072723 |  664 | 620139 |   7 |  6361 |     6385 |   0 |      0 |    9 |     9 | [s2705]Imperturbable
    371305 |  543 | 620139 |   7 |  6316 |     6316 |   0 |      0 |    8 |     6 | [s1310]Effulgence
     58265 |  664 | 620139 |   7 |  6294 |     6320 |   0 |      0 |   10 |    16 | 兄弟齐心
    675031 |  995 | 620139 |   7 |  6284 |     6310 |   0 |      0 |    8 |     4 | [s4826]NoF3ar
   5945274 | 4276 | 620139 |   7 |  6277 |     6294 |   0 |      0 |   10 |    24 | 兄弟齐心
    835270 |  995 | 620139 |   7 |  6266 |     6279 |   0 |      0 |    9 |     4 | [s4879]RUSSIANSDID
 207123322 |  168 | 620139 |   7 |  6230 |     6260 |   0 |     17 |    8 |    53 | 兄弟齐心
 184134760 | 4760 | 620139 |   7 |  6230 |     6230 |   6 |      0 |    8 |     2 | 兄弟齐心
     34751 |  995 | 620139 |   7 |  6195 |     6195 |   2 |      0 |    7 |    13 | [s4616]Null
 637430664 |  664 | 620139 |   7 |  6192 |     6192 |   0 |      0 |    7 |    42 | 兄弟齐心
 208274054 |  995 | 620139 |   7 |  6185 |     6185 |   0 |     15 |    7 |    46 | 兄弟齐心
   2055462 | 5243 | 620139 |   7 |  6155 |     6155 |   0 |      0 |    9 |    34 | [s5354]DROSOYLITES
   2357624 |  625 | 620139 |   7 |  6141 |     6141 |   0 |      0 |    7 |    20 | 兄弟齐心
    363273 |  168 | 620139 |   7 |  6123 |     6123 |   0 |     10 |    7 |    54 | [s3227]to4karu
   2084245 |  995 | 620139 |   7 |  6109 |     6109 |   1 |      0 |    9 |    28 | [s4200]awesome
    713671 |  995 | 620139 |   7 |  6101 |     6109 |   0 |      0 |    7 |     1 | 兄弟齐心
    363101 |  995 | 620139 |   7 |  6094 |     6094 |   1 |      8 |    7 |     2 | [s3056]Asylum
    186014 | 4276 | 620139 |   7 |  6088 |     6088 |   7 |      0 |    7 |     0 | 兄弟齐心
 138313458 |  168 | 620139 |   7 |  6085 |     6125 |   0 |      0 |    8 |    15 | 兄弟齐心
 488880543 |  543 | 620139 |   7 |  6080 |     6080 |   0 |      0 |    7 |     3 | [s1155]GANGSTERS
    387493 |  171 | 620139 |   7 |  6075 |     6075 |   7 |      0 |    7 |     0 | 兄弟齐心
     12550 |  664 | 620139 |   7 |  6075 |     6075 |   2 |      0 |    7 |    23 | 兄弟齐心
 377850171 |  171 | 620139 |   7 |  6074 |     6074 |   3 |      0 |    8 |     4 | 兄弟齐心
     60582 |  171 | 620139 |   7 |  6073 |     6082 |   0 |      0 |    7 |     1 | [s570]RudelGurken
    215029 | 4760 | 620139 |   7 |  6069 |     6069 |   7 |      0 |    7 |     1 | [s4937]FIRESTARTER
    695108 | 4760 | 620139 |   7 |  6045 |     6045 |   0 |      0 |    8 |    21 | 兄弟齐心
   2416364 | 6236 | 620139 |   7 |  6037 |     6055 |   0 |      0 |    8 |    19 | [s6204]NightPro
     25534 | 4276 | 620139 |   7 |  6013 |     6013 |   4 |      0 |    7 |     1 | [s5349]yroveniBOG
    105544 | 4276 | 620139 |   7 |  6006 |     6018 |   0 |      0 |    7 |    45 | [s5400]Oops
   1315594 | 4276 | 620139 |   7 |  6000 |     6020 |   0 |      0 |    6 |    18 | 兄弟齐心
   5525243 | 5243 | 620139 |   7 |  5941 |     6005 |   0 |      0 |    6 |    18 | [s6024]Black
     68304 |  664 | 620139 |   7 |  5920 |     6000 |   0 |      0 |    9 |    27 | 兄弟齐心
   4174978 |  995 | 620139 |   7 |  5825 |     5825 |   1 |      0 |    5 |     5 | 兄弟齐心
     13470 |  168 | 620139 |   7 |  5821 |     5867 |   0 |      0 |    5 |    18 | 兄弟齐心
    335301 |  995 | 620139 |   7 |  5784 |     5836 |   0 |      0 |    6 |    27 | [s5175]Cerberus
 637500664 |  664 | 620139 |   7 |  5680 |     5740 |   0 |      0 |    4 |    50 | 兄弟齐心
    336404 | 6236 | 620139 |   7 |  5608 |     5631 |   0 |      0 |    4 |     9 | 兄弟齐心
     90693 |  625 | 620139 |   7 |  5560 |     5560 |   1 |      0 |    3 |     7 | [s668]Evo
    115500 | 4276 | 620139 |   7 |  5555 |     5555 |   0 |      0 |    3 |     7 | [s5368]BROTHERHOOD
   5734926 | 4760 | 620139 |   7 |  5525 |     5542 |   0 |      0 |    4 |     1 | [s4948]xxxxxxxxxx
     20265 |  171 | 620139 |   7 |  5516 |     5534 |   0 |      0 |    3 |    10 | [s267]Ghost
   4386236 | 6236 | 620139 |   7 |  5505 |     5545 |   0 |      0 |    3 |    14 | 兄弟齐心
    684629 |  995 | 620139 |   7 |  5462 |     5462 |   0 |      0 |    3 |     8 | [s4501]AlkobrO
    167632 |  625 | 620139 |   7 |  5440 |     5440 |   0 |      0 |    2 |    18 | [s7559]TURKIYE
    708076 |  168 | 620139 |   7 |  5390 |     5390 |   0 |      0 |    3 |    18 | 兄弟齐心
 389480625 |  625 | 620139 |   7 |  5380 |     5380 |   0 |      0 |    2 |     3 | 兄弟齐心
     67713 |  625 | 620139 |   7 |  5351 |     5351 |   0 |      0 |    2 |     5 | 兄弟齐心
 203964276 | 4276 | 620139 |   7 |  5345 |     5345 |   0 |      0 |    2 |     8 | 兄弟齐心
 377570234 |  171 | 620139 |   7 |  5345 |     5375 |   0 |      0 |    3 |     4 | 兄弟齐心
     57720 |  625 | 620139 |   7 |  5334 |     5334 |   0 |      0 |    2 |     5 | [s7561]Alliance
    147081 | 5243 | 620139 |   7 |  5330 |     5330 |   1 |      0 |    1 |     9 | [s6890]BRATVA
    185813 |  995 | 620139 |   7 |  5322 |     5346 |   0 |     11 |    2 |    10 | [s5637]WastedPenguins
    644284 |  995 | 620139 |   7 |  5320 |     5320 |   0 |     10 |    1 |     9 | [s4243]KingSlayer
 390660625 |  625 | 620139 |   7 |  5284 |     5306 |   0 |      8 |    2 |     6 | 兄弟齐心
    642453 |  664 | 620139 |   7 |  5270 |     5270 |   1 |      0 |    1 |     9 | [s2448]TheGuardians
 223150171 |  171 | 620139 |   7 |  5262 |     5276 |   0 |      0 |    2 |     7 | 兄弟齐心
 209034054 |  995 | 620139 |   7 |  5260 |     5320 |   0 |      0 |    1 |    32 | 兄弟齐心
 182994037 |  995 | 620139 |   7 |  5248 |     5256 |   0 |      0 |    1 |     8 | 兄弟齐心
  81614851 | 4276 | 620139 |   7 |  5245 |     5245 |   1 |      0 |    2 |     3 | 兄弟齐心
 185204760 | 4760 | 620139 |   7 |  5240 |     5360 |   0 |      0 |    2 |    27 | 兄弟齐心
 248141085 |  543 | 620139 |   7 |  5240 |     5240 |   1 |      0 |    2 |     2 | 兄弟齐心
 218033097 |  168 | 620139 |   7 |  5238 |     5238 |   0 |      0 |    1 |    10 | 兄弟齐心
    342729 |  664 | 620139 |   7 |  5234 |     5250 |   0 |      0 |    1 |    40 | [s2677]Coven
    661615 |  543 | 620139 |   7 |  5226 |     5226 |   1 |      0 |    2 |     1 | [s1771]BossesClub
 185214760 | 4760 | 620139 |   7 |  5220 |     5250 |   0 |      0 |    1 |    17 | 兄弟齐心
 203954276 | 4276 | 620139 |   7 |  5220 |     5220 |   0 |      0 |    1 |     9 | 兄弟齐心
 217543097 |  168 | 620139 |   7 |  5216 |     5272 |   0 |      6 |    2 |    28 | 兄弟齐心
    298138 |  168 | 620139 |   7 |  5210 |     5210 |   0 |      0 |    1 |     9 | 兄弟齐心
 217653097 |  168 | 620139 |   7 |  5210 |     5210 |   0 |      4 |    1 |     4 | 兄弟齐心
    126401 | 6236 | 620139 |   7 |  5207 |     5245 |   0 |      0 |    2 |     5 | [s6258]BlueRain
 492190543 |  543 | 620139 |   7 |  5200 |     5230 |   0 |      0 |    2 |    18 | 兄弟齐心
    792149 |  543 | 620139 |   7 |  5200 |     5220 |   0 |      0 |    2 |     2 | [s2144]Supermaya
    271250 |  543 | 620139 |   7 |  5190 |     5190 |   0 |      0 |    1 |     3 | [s1257]LightFighters
    118283 |  664 | 620139 |   7 |  5180 |     5180 |   0 |      0 |    0 |    20 | [s8138]BRAWISSIMO
    815604 | 5243 | 620139 |   7 |  5171 |     5225 |   0 |      0 |    1 |    20 | [s5485]samfamily
    625594 | 4276 | 620139 |   7 |  5168 |     5168 |   0 |      4 |    1 |     3 | [s5449]Brothers
    887081 | 5243 | 620139 |   7 |  5155 |     5168 |   0 |      0 |    1 |     4 | [s6890]Andrei
 185194760 | 4760 | 620139 |   7 |  5140 |     5220 |   0 |      0 |    1 |    27 | 兄弟齐心
    320206 |  171 | 620139 |   7 |  5112 |     5112 |   1 |      0 |    1 |     0 | [s201]Enigma
     12913 |  995 | 620139 |   7 |  5110 |     5110 |   1 |      0 |    1 |     0 | [s2850]Lunatiki
   2816530 | 6236 | 620139 |   7 |  5110 |     5170 |   0 |      0 |    1 |    33 | 兄弟齐心
 248261085 |  543 | 620139 |   7 |  5104 |     5112 |   0 |      0 |    1 |     1 | [s2649]TeamMonkey
   2175691 |  995 | 620139 |   7 |  5100 |     5100 |   1 |      0 |    1 |     0 | 兄弟齐心
